geo_code,naptan_sto,easting,northing,district,line
E01008088,370021310,433790,392029,Sheffield District,135
E01007831,370021435,434286,382547,Sheffield District,76a
E01007831,370021438,434570,382600,Sheffield District,76a
E01007831,370021440,434689,382625,Sheffield District,25
E01007831,370021441,434711,382672,Sheffield District,25
E01007831,370021442,434768,382699,Sheffield District,25
E01007831,370021443,434827,382874,Sheffield District,25
E01007831,370021444,434857,382943,Sheffield District,25
E01007831,370021822,434840,383058,Sheffield District,25
E01008105,370023591,434929,385907,Sheffield District,75
E01008105,370023852,434884,385967,Sheffield District,75
E01007479,370040492,463052,405088,Doncaster District,N2
E01007479,370040494,463065,405449,Doncaster District,481
E01007479,370045146,463062,405044,Doncaster District,N2
E01007479,370045147,463076,405402,Doncaster District,N2
E01007479,370046354,463939,405194,Doncaster District,working
E01007479,370046355,463925,405202,Doncaster District,working
E01007908,370021843,439928,387476,Sheffield District,752
E01007908,370021844,439999,387425,Sheffield District,752
E01007908,370022759,440040,387272,Sheffield District,752
E01007908,370022760,440052,387295,Sheffield District,752
E01007908,370022762,440209,387053,Sheffield District,752
E01007480,370045408,462644,405148,Doncaster District,481
E01007480,370046033,462473,405258,Doncaster District,481
E01008062,370020862,436684,392067,Sheffield District,779
E01008062,370020888,436747,391429,Sheffield District,779
E01008062,370020891,436495,391529,Sheffield District,779
E01008062,370020904,436399,391862,Sheffield District,779
E01008062,370020906,436810,391837,Sheffield District,88
E01008062,370023875,436799,391707,Sheffield District,88
E01032550,370050537,434923,408697,Barnsley District,489
E01032550,370050538,434957,408549,Barnsley District,489
E01032550,370050819,435048,407270,Barnsley District,198
E01032550,370050820,435128,407568,Barnsley District,11
E01032550,370050821,435155,407544,Barnsley District,11
E01032550,370050822,435095,407757,Barnsley District,11
E01032550,370050823,435079,407786,Barnsley District,11
E01032550,370050838,435454,408335,Barnsley District,488
E01032550,370050839,435467,408342,Barnsley District,488
E01032550,370050842,435025,408116,Barnsley District,489
E01032550,370050843,435580,408487,Barnsley District,12
E01032550,370050844,435625,408497,Barnsley District,12
E01032550,370051103,434994,408309,Barnsley District,489
E01032550,370051104,434986,408448,Barnsley District,489
E01032550,370055190,435037,408120,Barnsley District,489
E01032550,370055298,434924,408732,Barnsley District,489
E01032550,370055855,434833,408105,Barnsley District,12
E01032550,370055941,434577,407874,Barnsley District,12
E01007915,370020417,433019,380213,Sheffield District,25
E01007915,370020438,432856,380173,Sheffield District,25
E01007915,370020439,432702,380132,Sheffield District,25
E01007915,370020449,431721,380338,Sheffield District,97
E01007661,370030125,451535,383675,Rotherham District,605
E01007661,370030126,451420,383464,Rotherham District,605
E01007661,370030136,450806,382494,Rotherham District,605
E01007661,370030137,450929,382646,Rotherham District,625
E01007661,370030138,450970,382806,Rotherham District,625
E01007661,370035150,450817,382485,Rotherham District,625
E01007661,370035939,451555,383675,Rotherham District,625
E01007341,370050917,439453,408038,Barnsley District,32
E01007341,370050918,439430,408059,Barnsley District,32
E01007341,370050922,439502,407806,Barnsley District,32
E01007341,370055270,439365,407729,Barnsley District,32
E01007341,370055277,439573,407637,Barnsley District,32
E01007450,370055227,438866,404237,Barnsley District,X20
E01007450,370055307,439085,404013,Barnsley District,22x
E01007450,370055346,438881,404245,Barnsley District,22x
E01007596,370040305,462378,398148,Doncaster District,455
E01007596,370040307,463521,398709,Doncaster District,working
E01007596,370040308,463483,398713,Doncaster District,working
E01007596,370040318,462849,399352,Doncaster District,455
E01007596,370041111,462392,398129,Doncaster District,455
E01007596,370045076,462886,399363,Doncaster District,455
E01007596,370045226,462443,398428,Doncaster District,455
E01007596,370045227,462554,398497,Doncaster District,455
E01007596,370045485,462571,398617,Doncaster District,455
E01007596,370045486,462928,399577,Doncaster District,working
E01007596,370046455,462970,399288,Doncaster District,57c
E01007596,370046722,463189,399109,Doncaster District,working
E01008022,370021629,443306,382215,Sheffield District,30a
E01008022,370021665,443304,381987,Sheffield District,720
E01008022,370021666,443306,381960,Sheffield District,730
E01008022,370021667,443322,381834,Sheffield District,720
E01008022,370021668,443357,381750,Sheffield District,730
E01008022,370021669,443332,381701,Sheffield District,720
E01007456,370050030,439099,401781,Barnsley District,67
E01007456,370050031,439118,401722,Barnsley District,67
E01007456,370050558,439495,401209,Barnsley District,72a
E01007456,370050675,439418,401513,Barnsley District,72a
E01007456,370051171,439037,401362,Barnsley District,67
E01007456,370055364,439187,401455,Barnsley District,67
E01007456,370055380,439216,401483,Barnsley District,67
E01007456,370055439,439430,401504,Barnsley District,72a
E01007456,370055440,439504,401221,Barnsley District,72a
E01007456,370055454,439249,401505,Barnsley District,72
E01007456,370055795,439319,400904,Barnsley District,72
E01007456,370055806,439237,401673,Barnsley District,67
E01008032,370021483,443787,383094,Sheffield District,752
E01007463,370050628,435102,403980,Barnsley District,67a
E01007463,370050666,435377,404035,Barnsley District,482
E01007463,370051153,435002,404165,Barnsley District,67a
E01007463,370055032,435392,404097,Barnsley District,2
E01007463,370055385,435299,403884,Barnsley District,X17
E01007962,370020388,432965,387317,Sheffield District,780
E01007962,370020389,432906,387427,Sheffield District,780
E01007962,370020390,432817,387530,Sheffield District,780
E01007962,370020400,433108,387226,Sheffield District,780
E01007594,370040287,461977,397328,Doncaster District,405
E01007594,370040299,462391,397425,Doncaster District,405
E01007594,370040300,462347,397441,Doncaster District,492
E01007594,370040303,464195,397240,Doncaster District,working
E01007594,370040306,463884,398202,Doncaster District,working
E01007594,370041027,464551,396055,Doncaster District,working
E01007594,370041201,462566,396783,Doncaster District,405
E01007594,370045307,464408,396600,Doncaster District,working
E01007594,370045663,464063,397644,Doncaster District,working
E01007594,370046331,463872,398197,Doncaster District,working
E01007324,370050390,434288,409529,Barnsley District,489
E01007324,370050392,434564,409353,Barnsley District,37ss
E01007324,370050393,434553,409261,Barnsley District,1
E01007324,370050394,434697,409089,Barnsley District,1
E01007324,370050398,434874,409424,Barnsley District,37ss
E01007324,370050405,434441,409683,Barnsley District,11
E01007324,370050406,434359,409522,Barnsley District,11
E01007324,370055184,434697,409387,Barnsley District,37ss
E01008081,370022040,435957,381235,Sheffield District,1
E01008081,370022043,435898,381117,Sheffield District,1
E01008081,370022060,435578,380322,Sheffield District,1
E01008081,370022061,435703,380459,Sheffield District,1
E01008081,370022063,435937,380950,Sheffield District,1
E01008027,370021661,443127,381328,Sheffield District,80a
E01008027,370021675,443334,381328,Sheffield District,720
E01008027,370021676,443345,381319,Sheffield District,120
E01008027,370021677,443191,381208,Sheffield District,720
E01008027,370021678,443213,381190,Sheffield District,120
E01008027,370021698,443148,380932,Sheffield District,120
E01008027,370021699,443127,380953,Sheffield District,720
E01008027,370021702,443643,380944,Sheffield District,124
E01007889,370022343,436025,397413,Sheffield District,M92
E01007889,370022359,435335,396461,Sheffield District,135
E01007889,370022360,435229,396620,Sheffield District,135
E01007889,370022361,435146,396679,Sheffield District,135
E01007889,370022362,435054,396829,Sheffield District,135
E01007889,370022363,435033,396876,Sheffield District,135
E01007889,370022530,435849,397122,Sheffield District,M92
E01007889,370027060,435228,397284,Sheffield District,201
E01007889,370027062,435354,397144,Sheffield District,201
E01007889,370055852,435195,397505,Sheffield District,201
E01033275,370020523,431876,390963,Sheffield District,58
E01033275,370020524,431853,391011,Sheffield District,58
E01033275,370020529,432412,391415,Sheffield District,58
E01007759,370031174,453622,392936,Rotherham District,18
E01008147,370021944,429049,397548,Sheffield District,57
E01008147,370021945,429064,397535,Sheffield District,57
E01008147,370021946,429077,397338,Sheffield District,57
E01008147,370021947,429096,397296,Sheffield District,57
E01008147,370021948,429170,397061,Sheffield District,57
E01008147,370021949,429181,397015,Sheffield District,57
E01008147,370022159,428056,397643,Sheffield District,57
E01008147,370022160,428292,397523,Sheffield District,57
E01008147,370022161,428295,397537,Sheffield District,SL1a
E01008147,370022162,428296,397403,Sheffield District,23a
E01008147,370022164,428157,397208,Sheffield District,23a
E01008147,370022165,428073,397239,Sheffield District,23a
E01008147,370022166,428403,397651,Sheffield District,23a
E01008147,370022167,428398,397680,Sheffield District,23a
E01008147,370023823,429714,395744,Sheffield District,57
E01008147,370023854,427804,397296,Sheffield District,23a
E01008147,370026993,429001,397771,Sheffield District,57
E01008147,370027340,428330,397541,Sheffield District,23a
E01007756,370030517,452023,392603,Rotherham District,X1
E01007756,370030829,451985,392603,Rotherham District,X1
E01007795,370030653,445878,398238,Rotherham District,218a
E01007350,370050211,440366,404728,Barnsley District,219a
E01007350,370050212,440558,404974,Barnsley District,219a
E01007350,370050213,440611,404968,Barnsley District,219a
E01007350,370050214,440759,404848,Barnsley District,218
E01007350,370050215,440768,404754,Barnsley District,218
E01007350,370050216,440913,404592,Barnsley District,664
E01007350,370050217,441063,404492,Barnsley District,664
E01007350,370050361,440085,405344,Barnsley District,481
E01007350,370050362,440539,405249,Barnsley District,481
E01007350,370050363,440536,405226,Barnsley District,219
E01007350,370051170,440889,404727,Barnsley District,27
E01007350,370055099,440969,405063,Barnsley District,219
E01007350,370055101,440922,404568,Barnsley District,664
E01007350,370055268,440552,405142,Barnsley District,218
E01007350,370055333,440510,404479,Barnsley District,219a
E01007350,370055340,440748,404375,Barnsley District,27b
E01007350,370056053,440790,404676,Barnsley District,27a
E01007350,370056054,440773,404653,Barnsley District,27b
E01007458,370050600,436042,404018,Barnsley District,67
E01007458,370050601,436017,404043,Barnsley District,482
E01007458,370050617,435887,404225,Barnsley District,482
E01007458,370050636,435080,403250,Barnsley District,66
E01007458,370050637,435315,403510,Barnsley District,67c
E01007458,370050649,435215,403438,Barnsley District,2
E01007458,370050665,435151,403233,Barnsley District,67
E01007458,370055986,435904,403724,Barnsley District,67b
E01007458,370055987,435899,403710,Barnsley District,67c
E01007458,370056136,436517,404126,Barnsley District,479
E01007458,370056149,436112,403838,Barnsley District,67b
E01007683,370030365,448668,392579,Rotherham District,3
E01007683,370030366,448552,392600,Rotherham District,X10
E01007683,370030367,448364,392668,Rotherham District,3
E01007890,370022355,435010,396286,Sheffield District,728
E01007890,370022407,434889,396871,Sheffield District,72a
E01007890,370027322,434764,396497,Sheffield District,72a
E01007890,370027324,434895,396777,Sheffield District,72a
E01007890,370027353,434884,396640,Sheffield District,72a
E01007890,370027542,434837,396629,Sheffield District,72a
E01007697,370030573,442158,401645,Rotherham District,662
E01007944,370021037,436746,390393,Sheffield District,76
E01007944,370021041,436955,390645,Sheffield District,75
E01007609,370040276,465769,393753,Doncaster District,522
E01007609,370040280,465013,394409,Doncaster District,working
E01007609,370040281,466298,393947,Doncaster District,X27
E01007609,370040282,464572,396032,Doncaster District,working
E01007609,370040283,464416,396621,Doncaster District,working
E01007609,370040284,464809,395201,Doncaster District,working
E01007609,370040285,464780,395236,Doncaster District,working
E01007609,370040286,464715,395530,Doncaster District,working
E01007609,370040302,464244,397170,Doncaster District,working
E01007609,370041022,464714,395463,Doncaster District,working
E01007609,370046240,462285,395400,Doncaster District,492
E01007609,370046769,464995,394431,Doncaster District,N6
E01007963,370020151,439842,385247,Sheffield District,710
E01007963,370020152,439936,385206,Sheffield District,25
E01007963,370020170,439619,385165,Sheffield District,710
E01007963,370022712,440063,385115,Sheffield District,710
E01007963,370022715,440334,385100,Sheffield District,752
E01007963,370022721,440011,385503,Sheffield District,752
E01007963,370022722,440066,385639,Sheffield District,752
E01007963,370023714,440189,385046,Sheffield District,710
E01007963,370023801,439796,385285,Sheffield District,25
E01007923,370020450,431697,380345,Sheffield District,97
E01007923,370020453,431525,380051,Sheffield District,97
E01007923,370020456,431491,380400,Sheffield District,98
E01007923,370020457,431164,380297,Sheffield District,98
E01007923,370020458,431483,380438,Sheffield District,798
E01007923,370020459,431140,380558,Sheffield District,798
E01007923,370020462,431260,379996,Sheffield District,97
E01007923,370020465,430805,380350,Sheffield District,98
E01007923,370021983,431266,379976,Sheffield District,97
E01007923,370025454,431691,380143,Sheffield District,97
E01007329,370055196,438974,411291,Barnsley District,37ss
E01007329,370055464,439324,411019,Barnsley District,38a
E01007329,370055465,439272,411123,Barnsley District,38a
E01007329,370055466,439182,411317,Barnsley District,38a
E01007329,370055467,439029,411416,Barnsley District,38a
E01008153,370021400,433293,389108,Sheffield District,731
E01008153,370021919,433270,388884,Sheffield District,731
E01008153,370021920,433260,388889,Sheffield District,731
E01008153,370021921,433101,388773,Sheffield District,95
E01008153,370027325,433086,388636,Sheffield District,782
E01007574,370040339,446251,400387,Doncaster District,218a
E01007574,370040340,446360,400565,Doncaster District,218a
E01007574,370040341,446375,400683,Doncaster District,218a
E01007574,370040350,446186,400213,Doncaster District,218a
E01007574,370045151,446143,400201,Doncaster District,working
E01007574,370045152,446232,400378,Doncaster District,218a
E01007700,370030141,444100,387438,Rotherham District,X54
E01007700,370030142,444064,387464,Rotherham District,X54
E01007700,370030171,443178,387838,Rotherham District,X54
E01007700,370030173,443348,387680,Rotherham District,X54
E01007700,370030174,443372,387653,Rotherham District,X54
E01007700,370030175,443458,387622,Rotherham District,X54
E01007700,370030176,443544,387577,Rotherham District,X54
E01007700,370030177,443742,387534,Rotherham District,X54
E01007700,370030178,443785,387533,Rotherham District,X54
E01007700,370035400,443169,387819,Rotherham District,X54
E01007824,370021464,433871,382156,Sheffield District,76a
E01007824,370021781,434131,381960,Sheffield District,76a
E01007824,370021789,434196,381550,Sheffield District,86
E01007824,370021790,434190,381590,Sheffield District,86
E01007824,370021791,434206,381862,Sheffield District,86
E01007824,370021792,434199,381812,Sheffield District,86
E01033259,370040379,462262,404880,Doncaster District,481
E01033259,370040380,462267,404897,Doncaster District,481
E01033259,370040382,462034,404956,Doncaster District,working
E01007642,370045290,469158,412694,Doncaster District,87a
E01007642,370045291,469380,412825,Doncaster District,87a
E01007642,370045292,469350,412739,Doncaster District,87a
E01008134,370021262,433140,394005,Sheffield District,765
E01008134,370021263,433147,394019,Sheffield District,765
E01008134,370021265,433534,394003,Sheffield District,765
E01008134,370021266,433281,394108,Sheffield District,765
E01008134,370021267,433316,394128,Sheffield District,765
E01008134,370021268,433573,394182,Sheffield District,765
E01008134,370021270,433597,394239,Sheffield District,135
E01008134,370021272,433642,394601,Sheffield District,135
E01008134,370021281,433351,393476,Sheffield District,765
E01008134,370021283,433236,393760,Sheffield District,765
E01008134,370021284,433220,393831,Sheffield District,765
E01008134,370021285,433558,393834,Sheffield District,765
E01007446,370050070,433097,407196,Barnsley District,93
E01007446,370050074,433136,407175,Barnsley District,478
E01007446,370050321,433080,406755,Barnsley District,43
E01007446,370050323,432853,406630,Barnsley District,43
E01007446,370050417,433372,407051,Barnsley District,96
E01007446,370055382,433295,406871,Barnsley District,43
E01007905,370020129,438692,388557,Sheffield District,9a
E01007905,370020134,438827,388677,Sheffield District,9a
E01007905,370020141,438400,388179,Sheffield District,752
E01007905,370020146,438146,388244,Sheffield District,752
E01007905,370027500,438462,388621,Sheffield District,9a
E01007967,370021588,440348,384976,Sheffield District,25
E01007967,370021589,440391,384927,Sheffield District,710
E01007967,370021590,440578,384949,Sheffield District,752
E01007967,370021591,440630,384925,Sheffield District,752
E01007967,370021592,440605,384885,Sheffield District,710
E01007967,370022713,440224,385043,Sheffield District,25
E01007967,370022714,440366,385054,Sheffield District,752
E01007967,370022716,440345,385163,Sheffield District,752
E01007967,370022717,440333,385351,Sheffield District,752
E01007967,370022718,440265,385409,Sheffield District,752
E01007967,370022719,440157,385431,Sheffield District,752
E01007967,370022720,440077,385484,Sheffield District,752
E01007677,370030193,442621,391715,Rotherham District,74
E01007677,370030194,442118,391947,Rotherham District,X10
E01007677,370030480,443088,391980,Rotherham District,19a
E01007677,370030482,443062,392284,Rotherham District,19a
E01007677,370030617,443115,391969,Rotherham District,19a
E01007677,370030842,442570,391406,Rotherham District,74
E01007677,370030843,442569,391487,Rotherham District,74
E01007677,370030869,442676,392077,Rotherham District,74
E01007677,370030870,442686,392047,Rotherham District,74
E01007677,370035333,442538,391278,Rotherham District,74
E01007471,370040848,454243,408622,Doncaster District,working
E01007471,370045097,454081,408373,Doncaster District,working
E01007629,370040551,464616,411150,Doncaster District,487
E01007629,370040552,464511,411050,Doncaster District,487
E01007629,370040554,464647,411541,Doncaster District,87a
E01007629,370045512,464279,411369,Doncaster District,84b
E01007802,370022335,437448,396089,Rotherham District,135a
E01007802,370030252,437582,395977,Rotherham District,135a
E01007802,370030254,437522,396305,Rotherham District,135a
E01007802,370030255,437529,396315,Rotherham District,135a
E01007802,370035298,437563,396015,Rotherham District,135a
E01007437,370050757,436785,409699,Barnsley District,59a
E01007437,370050758,436809,409628,Barnsley District,59a
E01007437,370055279,436798,409814,Barnsley District,59a
E01007394,370050584,438442,400537,Barnsley District,72
E01007394,370050585,438466,400524,Barnsley District,66
E01007394,370050587,438621,400438,Barnsley District,66
E01007394,370055146,438736,400412,Barnsley District,72
E01007470,370040640,453558,410154,Doncaster District,51
E01007470,370040642,453773,410628,Doncaster District,449
E01007470,370040643,453536,410763,Doncaster District,449
E01007470,370040644,453268,410591,Doncaster District,449
E01007470,370041149,453792,410794,Doncaster District,449
E01007470,370041223,453928,410714,Doncaster District,N4
E01007470,370046406,453584,410282,Doncaster District,449
E01007809,370035185,449497,388495,Rotherham District,637
E01007448,370050007,439934,403083,Barnsley District,22x
E01007448,370050009,439816,403210,Barnsley District,22x
E01007448,370050010,439705,403280,Barnsley District,22x
E01007448,370050011,439471,403441,Barnsley District,22x
E01007448,370050012,439314,403572,Barnsley District,22x
E01007448,370050013,439195,403807,Barnsley District,22x
E01007448,370050660,439218,403773,Barnsley District,226
E01007448,370055303,439350,403558,Barnsley District,22x
E01007448,370055347,439514,403403,Barnsley District,22x
E01008037,370021497,442689,382976,Sheffield District,120
E01008037,370021498,442829,382937,Sheffield District,120
E01008037,370021499,442983,382938,Sheffield District,120
E01008037,370021500,442927,382496,Sheffield District,252
E01008037,370021501,442928,382473,Sheffield District,252
E01008037,370021631,443129,382686,Sheffield District,55
E01008037,370021640,443132,382370,Sheffield District,252
E01008037,370021647,443142,382727,Sheffield District,55
E01008037,370026727,442480,382972,Sheffield District,55
E01008005,370022686,438403,383767,Sheffield District,51
E01008053,370022119,435650,393393,Sheffield District,775
E01008053,370023363,435333,393100,Sheffield District,784
E01008053,370023364,435463,393179,Sheffield District,775
E01008053,370023366,435501,393234,Sheffield District,784
E01008053,370023368,435697,393409,Sheffield District,83
E01008053,370023370,435725,393226,Sheffield District,785
E01008053,370023371,435708,393210,Sheffield District,83
E01008053,370023404,435670,392953,Sheffield District,785
E01007376,370050234,445635,404280,Barnsley District,208
E01007376,370050236,445419,404338,Barnsley District,226
E01007376,370050240,445218,404209,Barnsley District,218
E01007376,370055169,445502,404260,Barnsley District,208
E01007376,370055844,445944,404386,Barnsley District,219a
E01007376,370055845,445965,404419,Barnsley District,219a
E01007376,370056114,445081,404207,Barnsley District,218a
E01007530,370045173,457065,402189,Doncaster District,14
E01007530,370045175,457723,402602,Doncaster District,58f
E01007530,370045176,457957,402458,Doncaster District,87
E01007530,370045439,457117,402202,Doncaster District,14
E01007530,370045631,458134,402515,Doncaster District,87
E01007707,370035111,442350,389653,Rotherham District,74a
E01008047,370020587,433302,385784,Sheffield District,83
E01007933,370021330,431555,382923,Sheffield District,81
E01007933,370021331,431602,382959,Sheffield District,81
E01007933,370021332,431307,382727,Sheffield District,81
E01007933,370021333,431291,382729,Sheffield District,81
E01007933,370021334,431180,382680,Sheffield District,81
E01007933,370021336,431781,383116,Sheffield District,81
E01007933,370021337,431823,383151,Sheffield District,81
E01007933,370021338,431901,383405,Sheffield District,81
E01007933,370021339,431895,383368,Sheffield District,81
E01007667,370030945,445308,386092,Rotherham District,X54
E01007667,370030946,445358,386288,Rotherham District,X54
E01007667,370035105,445285,386066,Rotherham District,627
E01007811,370030308,445351,390768,Rotherham District,29a
E01007811,370030309,445325,390784,Rotherham District,29a
E01007811,370030861,445055,390818,Rotherham District,10
E01007811,370031022,445175,390881,Rotherham District,10
E01007811,370035016,446201,391659,Rotherham District,X1
E01007995,370021429,433186,389598,Sheffield District,61
E01007995,370021431,433070,389816,Sheffield District,752a
E01007995,370023754,433182,389702,Sheffield District,57
E01007504,370040844,454513,408966,Doncaster District,working
E01007504,370045099,454718,409256,Doncaster District,working
E01007504,370045536,454259,408646,Doncaster District,working
E01007504,370045537,454137,408385,Doncaster District,working
E01007618,370040911,455298,402878,Doncaster District,219
E01007618,370041102,455150,402749,Doncaster District,219
E01007618,370045163,455372,403001,Doncaster District,541
E01007936,370020619,432770,385370,Sheffield District,83
E01007936,370020620,432791,385368,Sheffield District,83
E01007936,370020621,432833,385415,Sheffield District,81
E01007936,370020623,432815,385144,Sheffield District,81
E01007936,370020625,432818,385015,Sheffield District,81
E01008158,370021866,431600,388452,Sheffield District,763
E01008158,370021882,431364,388480,Sheffield District,764
E01008104,370023462,434284,386282,Sheffield District,82
E01008104,370023463,434007,386111,Sheffield District,82
E01008104,370023464,434081,386171,Sheffield District,82
E01007807,370030606,439765,394004,Rotherham District,135a
E01007807,370030609,439339,394315,Rotherham District,135a
E01007807,370030885,439537,394163,Rotherham District,135a
E01008100,370022647,436655,384842,Sheffield District,718
E01007721,370035028,445715,394323,Rotherham District,X78
E01007721,370035034,445374,394174,Rotherham District,X78
E01007721,370035256,445497,394249,Rotherham District,X78
E01007721,370035263,445755,394359,Rotherham District,X78
E01007721,370035843,445539,394249,Rotherham District,X78
E01008126,370021319,430752,392038,Sheffield District,57
E01008126,370021320,430752,392076,Sheffield District,57
E01008126,370021321,430795,392280,Sheffield District,57
E01008126,370021322,430789,392299,Sheffield District,57
E01008126,370021323,430711,392555,Sheffield District,57
E01008126,370021324,430537,392808,Sheffield District,57
E01008126,370021325,430542,392818,Sheffield District,57
E01007427,370050996,422748,403341,Barnsley District,25a
E01007427,370050997,422688,403347,Barnsley District,25a
E01007427,370050998,422417,403298,Barnsley District,25a
E01007427,370050999,422326,403271,Barnsley District,25a
E01007427,370051000,422161,403239,Barnsley District,25a
E01007427,370051004,423020,403404,Barnsley District,25a
E01007427,370051074,423326,403477,Barnsley District,25a
E01007427,370055125,422149,403253,Barnsley District,25a
E01007427,370055129,422005,403229,Barnsley District,25a
E01007427,370055139,421974,403209,Barnsley District,407
E01007427,370055242,423286,403452,Barnsley District,25a
E01007427,370055245,423043,403417,Barnsley District,25a
E01007940,370021042,436984,390708,Sheffield District,76
E01007965,370022468,442160,385232,Sheffield District,52
E01007965,370022469,442237,385292,Sheffield District,52
E01007965,370022471,442444,385254,Sheffield District,52
E01007965,370022473,442776,385302,Sheffield District,52
E01007965,370022479,442702,385342,Sheffield District,7a
E01007965,370023665,442267,385266,Sheffield District,7a
E01007965,370023809,442415,385235,Sheffield District,7a
E01007965,370026731,442619,385347,Sheffield District,52
E01007800,370030627,446646,399544,Rotherham District,218a
E01007800,370030628,446612,399484,Rotherham District,218a
E01007800,370030999,445631,399145,Rotherham District,218a
E01007800,370035038,445645,399158,Rotherham District,218a
E01007800,370035041,445406,399222,Rotherham District,218a
E01007800,370035045,446116,399165,Rotherham District,218a
E01007800,370035051,446025,399135,Rotherham District,218a
E01007800,370035052,446449,399360,Rotherham District,218a
E01007800,370035053,446397,399283,Rotherham District,218a
E01007317,370056138,436703,404426,Barnsley District,482
E01007714,370030465,443222,392966,Rotherham District,115
E01007714,370030466,443004,392915,Rotherham District,3
E01007714,370030467,443132,392854,Rotherham District,10
E01007714,370030468,443032,392696,Rotherham District,3
E01007714,370030483,442692,393073,Rotherham District,9
E01007714,370030490,442991,392804,Rotherham District,10
E01007714,370030493,442776,392601,Rotherham District,74
E01007714,370030494,442795,392655,Rotherham District,74
E01007714,370030495,442877,392632,Rotherham District,26
E01007714,370030496,442722,392276,Rotherham District,74a
E01007714,370030502,442702,392368,Rotherham District,X74
E01007714,370030503,442704,392390,Rotherham District,X74
E01007714,370030835,443162,392591,Rotherham District,10
E01007714,370030836,443189,392556,Rotherham District,3
E01007714,370031026,443213,393952,Rotherham District,142
E01007714,370031027,443184,393853,Rotherham District,141
E01007714,370031029,443153,393588,Rotherham District,142
E01007714,370031036,443142,393056,Rotherham District,115
E01007714,370035321,443234,392985,Rotherham District,X1
E01007714,370035761,442782,392837,Rotherham District,74
E01007714,370035901,442712,392307,Rotherham District,74a
E01007714,370035956,442553,392714,Rotherham District,137
E01007714,370036037,442506,392707,Rotherham District,137
E01007714,370036082,442757,392877,Rotherham District,X1
E01007714,370036109,443086,392653,Rotherham District,10
E01007714,370070004,442826,393165,Rotherham District,X1
E01007408,370050054,433773,407487,Barnsley District,483
E01007408,370050069,433093,407215,Barnsley District,96
E01007408,370050071,433126,407235,Barnsley District,97
E01007408,370050072,433142,407391,Barnsley District,478
E01007408,370050076,433657,406973,Barnsley District,96
E01007408,370055011,433336,407081,Barnsley District,96
E01008042,370021110,434340,384323,Sheffield District,76a
E01008042,370021111,434408,384486,Sheffield District,76a
E01008042,370021112,434446,384564,Sheffield District,76a
E01008042,370021113,434522,384684,Sheffield District,76a
E01008042,370021114,434540,384689,Sheffield District,76a
E01007393,370050599,437684,400531,Barnsley District,662
E01007393,370055151,437698,400517,Barnsley District,662
E01007330,370050895,440918,411158,Barnsley District,27b
E01007330,370050896,440895,411171,Barnsley District,27b
E01007330,370050897,440744,411306,Barnsley District,28
E01007330,370050898,440415,411088,Barnsley District,27
E01007330,370050901,441004,411087,Barnsley District,27b
E01007330,370050902,441010,411066,Barnsley District,27b
E01007330,370055016,440449,411094,Barnsley District,27
E01007330,370055017,440777,411317,Barnsley District,28
E01007330,370055093,441166,410832,Barnsley District,27a
E01007330,370055191,441544,411045,Barnsley District,27b
E01007330,370055286,441137,410794,Barnsley District,27a
E01007934,370020614,432065,385399,Sheffield District,83
E01007934,370020615,432286,385387,Sheffield District,83
E01007934,370020616,432302,385401,Sheffield District,83
E01007934,370020617,432471,385367,Sheffield District,83
E01007934,370020632,432232,385856,Sheffield District,83a
E01007898,370022384,434400,397339,Sheffield District,29
E01007898,370022389,434291,397562,Sheffield District,782
E01007898,370022390,434224,397561,Sheffield District,29
E01007331,370050365,440125,409442,Barnsley District,38a
E01007331,370050912,439841,409942,Barnsley District,38a
E01007331,370050913,439751,410221,Barnsley District,38a
E01007331,370050916,439112,411068,Barnsley District,38a
E01007331,370051173,439477,410675,Barnsley District,38a
E01007331,370051174,439494,410637,Barnsley District,38a
E01007331,370055044,439586,410591,Barnsley District,37
E01007331,370055050,439519,410518,Barnsley District,37
E01007331,370055192,439214,410894,Barnsley District,38a
E01007331,370055881,439317,410780,Barnsley District,38a
E01007331,370055904,439718,410664,Barnsley District,37
E01007331,370055912,440114,409436,Barnsley District,38a
E01008028,370021470,444261,383846,Sheffield District,30
E01008028,370021492,443674,383834,Sheffield District,30
E01008028,370021493,443722,383801,Sheffield District,30
E01008028,370021494,443905,383840,Sheffield District,30
E01008028,370021495,443917,383832,Sheffield District,30
E01008028,370023611,443676,384021,Sheffield District,30
E01008035,370023793,444575,382354,Sheffield District,30
E01007897,370022418,434416,396220,Sheffield District,72
E01007897,370022419,434439,396213,Sheffield District,72a
E01007897,370022519,433624,395709,Sheffield District,782
E01007452,370050025,439320,402633,Barnsley District,67a
E01007452,370050026,439146,402598,Barnsley District,67a
E01007452,370050028,438961,402141,Barnsley District,67a
E01007452,370055067,438837,402382,Barnsley District,67a
E01007452,370055144,438821,402415,Barnsley District,67a
E01007452,370055378,439193,402600,Barnsley District,67a
E01008101,370022650,436628,384777,Sheffield District,721
E01008101,370023196,436494,385052,Sheffield District,721
E01007535,370040681,456613,401654,Doncaster District,15
E01007535,370040684,456367,401562,Doncaster District,414
E01007535,370040685,456195,401811,Doncaster District,472
E01008019,370021627,444312,381387,Sheffield District,125
E01008019,370021628,444065,381382,Sheffield District,125
E01008019,370021642,443410,382082,Sheffield District,30a
E01008019,370021658,443826,381393,Sheffield District,125
